filename,zone
X8XTBJL2KH_chipid3932.tiff,WESTERN TRANSITION
P396A9BV09_chipid3042.tiff,HILL
PDGXB7U30Y_chipid713.tiff,WESTERN TRANSITION
H6G1OGKKSD_chipid3814.tiff,HILL
VVXOGCSCCI_chipid4216.tiff,HILL
BS8M3PDQYO_chipid1870.tiff,WESTERN TRANSITION
ZU2WBO88ZS_chipid4690.tiff,HILL
HZGGL0QAKG_chipid2683.tiff,WESTERN TRANSITION
6L2QIOFGXA_chipid414.tiff,NORTH EAST DRY
8GBLEWKJYF_chipid3052.tiff,HILL
77973MZ9SP_chipid2009.tiff,COASTAL
GBG7XS4VGA_chipid2216.tiff,SOUTHERN DRY
LWWZ72MLSZ_chipid510.tiff,NORTH EAST DRY
BEU8I9NPJB_chipid753.tiff,WESTERN TRANSITION
84TH5E8USM_chipid443.tiff,NORTH EAST DRY
J1YS17L66J_chipid5039.tiff,HILL
582O2J8B0W_chipid1333.tiff,COASTAL
WWF7ZKM4HD_chipid1076.tiff,SOUTHERN DRY
DI39SSP8P7_chipid1458.tiff,NORTHERN DRY
CGR74HP7K4_chipid72.tiff,COASTAL
00LPKHZGF4_chipid2537.tiff,WESTERN TRANSITION
7YRU5EVWVW_chipid930.tiff,SOUTHERN DRY
FUA4JVYL7F_chipid40.tiff,NORTH EAST DRY
30DWS62QSC_chipid2177.tiff,COASTAL
4MNTDATPGX_chipid2596.tiff,WESTERN TRANSITION
1AOCN126ES_chipid945.tiff,SOUTHERN DRY
2RM4OJY16R_chipid117.tiff,HILL
8TA6S10SMQ_chipid4542.tiff,HILL
R8HB8TYW3D_chipid2577.tiff,WESTERN TRANSITION
VH085X6WRH_chipid210.tiff,NORTH EAST DRY
EVVE9037N1_chipid370.tiff,HILL
T4CI0J1MWS_chipid612.tiff,COASTAL
VSXKX7ZAZ0_chipid1051.tiff,NORTHERN DRY
4WKDMZT5DI_chipid4222.tiff,HILL
B3TKNGP6QC_chipid150.tiff,NORTHERN DRY
VCRSJBWEMH_chipid151.tiff,NORTHERN DRY
JB6H0NUI2Z_chipid402.tiff,NORTH EAST DRY
P5ECFDJF71_chipid4224.tiff,HILL
MB9V3F71O2_chipid559.tiff,SOUTHERN DRY
N4PY67QY8T_chipid319.tiff,NORTH EAST DRY
RMBDKAEL90_chipid1842.tiff,WESTERN TRANSITION
BRFW13GTT7_chipid3807.tiff,HILL
XRU0A2ZK3J_chipid2152.tiff,COASTAL
LEO2UOEF5U_chipid3892.tiff,WESTERN TRANSITION
XY6UHVWHZJ_chipid2703.tiff,WESTERN TRANSITION
K1MRL6LRRG_chipid1740.tiff,NORTHERN DRY
NNHOHV3OSE_chipid3091.tiff,HILL
2P69UL3WQS_chipid5056.tiff,HILL
BLU2LCRC61_chipid1380.tiff,HILL
YVRZ57M05U_chipid2549.tiff,WESTERN TRANSITION
RYQR9UTO1L_chipid483.tiff,NORTH EAST DRY
YGE2Y3ZS8G_chipid290.tiff,SOUTHERN DRY
DGMX7X32RN_chipid4679.tiff,HILL
F0UXCQ38JF_chipid3841.tiff,HILL
7UFTVTQT8Z_chipid3038.tiff,HILL
YENE3NRZ5Z_chipid398.tiff,WESTERN TRANSITION
HT516M8F7J_chipid1669.tiff,SOUTHERN DRY
DHA0L0YXR6_chipid2573.tiff,WESTERN TRANSITION
AJVPDBZ8YX_chipid258.tiff,SOUTHERN DRY
KWVJGGOSXS_chipid4202.tiff,HILL
2YXSFVI2LE_chipid14.tiff,COASTAL
W2VC0P4ZRG_chipid378.tiff,NORTH EAST DRY
I8MXTSMKRO_chipid106.tiff,HILL
A850YE4DL9_chipid2086.tiff,HILL
HGPW0L73RA_chipid593.tiff,COASTAL
J6C6J9DA55_chipid175.tiff,NORTH EAST DRY
WM6QXQIXY0_chipid61.tiff,COASTAL
KJBRWE4QDM_chipid2726.tiff,WESTERN TRANSITION
0L42BMATHX_chipid1235.tiff,COASTAL
QK7S8WL9QZ_chipid37.tiff,HILL
PZ3GD70ZWP_chipid436.tiff,NORTH EAST DRY
0H843CKAZO_chipid716.tiff,WESTERN TRANSITION
IEP21UCEXT_chipid1346.tiff,COASTAL
YMLOWHWFUO_chipid637.tiff,WESTERN TRANSITION
PWYCVV7X74_chipid426.tiff,WESTERN TRANSITION
2Q1W9BQYOG_chipid1886.tiff,WESTERN TRANSITION
Z2RVBIRWRW_chipid1783.tiff,NORTHERN DRY
PF4T6X849B_chipid315.tiff,COASTAL
P7I6CP1QXO_chipid407.tiff,NORTH EAST DRY
29WXRI8PEU_chipid1748.tiff,NORTHERN DRY
M4OSJQ3YJX_chipid2034.tiff,COASTAL
6Q9J7VB2E8_chipid1461.tiff,NORTHERN DRY
85UAIUNSTC_chipid1862.tiff,WESTERN TRANSITION
P7QCU8ERMC_chipid2074.tiff,HILL
70KFJGRZ7P_chipid2147.tiff,COASTAL
LNU76YMTKF_chipid2687.tiff,WESTERN TRANSITION
OB59TV7LCZ_chipid2540.tiff,WESTERN TRANSITION
CRKAUE2KTC_chipid2999.tiff,HILL
2YLUC42HWZ_chipid4592.tiff,HILL
WUBWK17J0N_chipid1449.tiff,NORTHERN DRY
PR4HW3W29I_chipid41.tiff,NORTH EAST DRY
X9A0TNCWI7_chipid3061.tiff,HILL
H9KGQTLNPW_chipid96.tiff,HILL
MLKTHD9NZK_chipid4221.tiff,HILL
F0GCCLDSCB_chipid132.tiff,HILL
DNQDBNV7DU_chipid2154.tiff,COASTAL
E5E5YMP2G8_chipid661.tiff,WESTERN TRANSITION
O6L51O5EOV_chipid44.tiff,COASTAL
QGOT5UXW96_chipid427.tiff,NORTH EAST DRY
7W7VATT9N5_chipid48.tiff,HILL
I2NXFE70QS_chipid538.tiff,SOUTHERN DRY
40E1SC4BCN_chipid128.tiff,NORTH EAST DRY
YCA1M3AT9E_chipid3.tiff,HILL
45UH8XEXID_chipid358.tiff,NORTH EAST DRY
CB7NSX6OKW_chipid905.tiff,COASTAL
PSWMWQ4Y6I_chipid373.tiff,HILL
HIN2NAE93N_chipid1747.tiff,NORTHERN DRY
Y9TB5AUX5W_chipid1765.tiff,NORTHERN DRY
5FSB0NU4ZV_chipid1312.tiff,COASTAL
0HXE2444GD_chipid299.tiff,NORTH EAST DRY
MZP37S8DQB_chipid2585.tiff,WESTERN TRANSITION
IRPJTB967B_chipid859.tiff,SOUTHERN DRY
T9YCMACHSC_chipid1221.tiff,COASTAL
1FU5CJR5G9_chipid2151.tiff,COASTAL
VWHRJ4CYSO_chipid789.tiff,COASTAL
9LKZZTUT83_chipid183.tiff,NORTHERN DRY
HHAGMBHJTP_chipid1691.tiff,SOUTHERN DRY
TLLWWVKVKZ_chipid3805.tiff,HILL
VFP3BBQJO4_chipid2094.tiff,HILL
5K7DAD5VVD_chipid1911.tiff,SOUTHERN DRY
IIXLWJADMO_chipid83.tiff,NORTH EAST DRY
2G0UX8IF5Q_chipid2547.tiff,WESTERN TRANSITION
DJ1DN7ADHG_chipid759.tiff,WESTERN TRANSITION
8U92WRJ3BA_chipid1774.tiff,NORTHERN DRY
RFNQ1Z0LX5_chipid2.tiff,HILL
ANOSVGUQYH_chipid284.tiff,SOUTHERN DRY
R39Y45PGY1_chipid832.tiff,COASTAL
M0O1RLNI52_chipid620.tiff,WESTERN TRANSITION
USLGLI8X2S_chipid408.tiff,NORTH EAST DRY
7T4B3OTTV7_chipid20.tiff,COASTAL
BDZPFA0864_chipid800.tiff,COASTAL
8WBZHA37JD_chipid3090.tiff,HILL
B7IGQA8LWV_chipid82.tiff,HILL
VOYG3P0DMD_chipid235.tiff,NORTH EAST DRY
LSNGS863K7_chipid857.tiff,SOUTHERN DRY
0R98HZZMQU_chipid1850.tiff,WESTERN TRANSITION
HBUNHE7NDW_chipid272.tiff,NORTH EAST DRY
QYWLDZ6QOR_chipid2051.tiff,HILL
IDLV0WXUIL_chipid1919.tiff,SOUTHERN DRY
X3B4LK0SYD_chipid709.tiff,WESTERN TRANSITION
550X8W303Y_chipid384.tiff,HILL
LFAJ2OSZQU_chipid4556.tiff,HILL
QQMZL61JC7_chipid3916.tiff,WESTERN TRANSITION
L5GEYB3WHT_chipid577.tiff,COASTAL
JVQVQR9Y7O_chipid462.tiff,WESTERN TRANSITION
NLL19ZRKNV_chipid4683.tiff,HILL
QLUMLQAOH8_chipid2699.tiff,WESTERN TRANSITION
9RPN6ICN04_chipid286.tiff,NORTH EAST DRY
A1GTL9LIZM_chipid3103.tiff,HILL
ZHNF98OCYF_chipid4194.tiff,HILL
714NLT98MG_chipid1052.tiff,NORTHERN DRY
7R2UQ5GB3L_chipid1795.tiff,NORTHERN DRY
1ZQZO6ZY91_chipid1065.tiff,NORTHERN DRY
Y6VHRTBNTY_chipid881.tiff,COASTAL
G94M1RE1B3_chipid50.tiff,NORTH EAST DRY
LX3TFRPUP0_chipid6.tiff,HILL
A235EIT8J9_chipid377.tiff,NORTH EAST DRY
ALN1N6SOTR_chipid2020.tiff,COASTAL
KMMIG4QYYS_chipid1720.tiff,SOUTHERN DRY
ETEQXCI5R5_chipid3895.tiff,WESTERN TRANSITION
ABCFOWO10V_chipid245.tiff,NORTH EAST DRY
U0CXKXPQ2C_chipid401.tiff,WESTERN TRANSITION
8TLEQE36CL_chipid58.tiff,COASTAL
22EPVKYU6U_chipid1.tiff,HILL
C5QA7ZCEJW_chipid4689.tiff,HILL
0OG4MNSTB0_chipid86.tiff,NORTH EAST DRY
G73N5NHJG2_chipid280.tiff,NORTH EAST DRY
VVRFXOC5L1_chipid2218.tiff,SOUTHERN DRY
ALAWCM6K9O_chipid1704.tiff,SOUTHERN DRY
V6D3G98X9O_chipid916.tiff,COASTAL
6FA043PTEM_chipid1021.tiff,SOUTHERN DRY
TSJTZM9NLW_chipid1918.tiff,SOUTHERN DRY
72HR4VVG16_chipid603.tiff,COASTAL
T5YZATBENG_chipid2075.tiff,HILL
8DSZ1SQGGT_chipid4589.tiff,HILL
B3C19H6DFL_chipid698.tiff,WESTERN TRANSITION
GC2VRCQ4MK_chipid1189.tiff,COASTAL
HSXOJLHIL0_chipid798.tiff,COASTAL
C1B7SAM3QS_chipid2736.tiff,WESTERN TRANSITION
JPQXBGDEWN_chipid4188.tiff,HILL
T6F7FKUCAL_chipid1874.tiff,WESTERN TRANSITION
ZOOG5AO8J7_chipid126.tiff,NORTH EAST DRY
X5NJ7J7XKG_chipid5036.tiff,HILL
DAFRHSKEB0_chipid701.tiff,WESTERN TRANSITION
UG8MRJSIS8_chipid780.tiff,WESTERN TRANSITION
9BN7N0771J_chipid2007.tiff,COASTAL
IMAHORGOYM_chipid915.tiff,COASTAL
VA41BA2XIC_chipid827.tiff,COASTAL
ZDMWVLUMMY_chipid1023.tiff,SOUTHERN DRY
VR8DNMSHPG_chipid189.tiff,NORTH EAST DRY
O6DXUP0TYF_chipid1087.tiff,SOUTHERN DRY
H52J6OVDU2_chipid3057.tiff,HILL
BMASLDS3MJ_chipid1894.tiff,SOUTHERN DRY
9NJ7VWCG7J_chipid122.tiff,HILL
HQ8EMZIFS1_chipid783.tiff,WESTERN TRANSITION
GW91FPN7U3_chipid38.tiff,HILL
ZP45XYYIKE_chipid1466.tiff,HILL
FXTYCTMIQP_chipid1337.tiff,COASTAL
UFFMTHZAK5_chipid4703.tiff,HILL
JJ1NPHMTXS_chipid266.tiff,SOUTHERN DRY
CJCT3X8AZ9_chipid3843.tiff,HILL
J2NKRL9Q8T_chipid138.tiff,NORTH EAST DRY
0OSMZAM0QW_chipid190.tiff,NORTH EAST DRY
YRM01VUHW8_chipid1851.tiff,WESTERN TRANSITION
4D9U3Q42BQ_chipid2052.tiff,HILL
WFY54M4K7P_chipid4199.tiff,HILL
QJT72JEIM2_chipid428.tiff,WESTERN TRANSITION
TP1YJVU9JV_chipid243.tiff,NORTH EAST DRY
0O2FWRWQTP_chipid162.tiff,NORTHERN DRY
7WB3RKTMV5_chipid692.tiff,WESTERN TRANSITION
YNG75BDDBF_chipid117.tiff,NORTH EAST DRY
C4HSRGK5YJ_chipid445.tiff,WESTERN TRANSITION
53CRQSVYRK_chipid364.tiff,HILL
22XEH18RJ3_chipid3887.tiff,WESTERN TRANSITION
RSGVMPQ0DE_chipid2054.tiff,HILL
V1G24CEY4N_chipid695.tiff,WESTERN TRANSITION
Y7KMLY7Z6K_chipid867.tiff,SOUTHERN DRY
SNIQTDDKFU_chipid484.tiff,NORTH EAST DRY
LZAIY8IOID_chipid2173.tiff,COASTAL
000AFZWRTK_chipid546.tiff,SOUTHERN DRY
CP9J5RKOVA_chipid512.tiff,COASTAL
KU35W3SMCM_chipid2682.tiff,WESTERN TRANSITION
SKAWWUL1HQ_chipid3096.tiff,HILL
2PF3P8DBLQ_chipid584.tiff,COASTAL
EINZ49SII9_chipid160.tiff,NORTH EAST DRY
HHZ57VY7PD_chipid3818.tiff,HILL
8F6PVRFTTE_chipid3.tiff,COASTAL
ERXXDK9VAI_chipid3800.tiff,HILL
VDHSJ5U6UL_chipid46.tiff,NORTH EAST DRY
V9AJZV00RU_chipid31.tiff,COASTAL
F9DD30JA5G_chipid2592.tiff,WESTERN TRANSITION
1N1OQZDHFR_chipid1095.tiff,SOUTHERN DRY
4UPDBKQ9EA_chipid1668.tiff,SOUTHERN DRY
JTQS69JPWH_chipid513.tiff,NORTH EAST DRY
35GCGNRFJT_chipid112.tiff,HILL
SMHX3SYEGD_chipid119.tiff,NORTH EAST DRY
D5GBTDVVLX_chipid1912.tiff,SOUTHERN DRY
9U1RQVXVP0_chipid82.tiff,COASTAL
ALMHGFWXDH_chipid996.tiff,SOUTHERN DRY
MC1EYNK2PP_chipid103.tiff,NORTH EAST DRY
FDLDWCDJGP_chipid508.tiff,COASTAL
RC6LTGE5D8_chipid2211.tiff,SOUTHERN DRY
TN2O1YIAVI_chipid296.tiff,NORTH EAST DRY
Q2WK7IJ127_chipid1867.tiff,WESTERN TRANSITION
UA9D9JTDGY_chipid4230.tiff,HILL
PVECWQR629_chipid1044.tiff,NORTHERN DRY
DI8LZXK6FR_chipid2774.tiff,WESTERN TRANSITION
72F4G6DN86_chipid3926.tiff,WESTERN TRANSITION
KP3K715DML_chipid52.tiff,HILL
2F6B7X0P6E_chipid177.tiff,NORTHERN DRY
C5LU71DRZN_chipid1015.tiff,SOUTHERN DRY
DIRVPV5645_chipid1035.tiff,NORTHERN DRY
7CW401LOE1_chipid1666.tiff,SOUTHERN DRY
GUBATRWNOF_chipid1061.tiff,NORTHERN DRY
YZBGORKZIB_chipid3915.tiff,WESTERN TRANSITION
HTZIZ98IRR_chipid424.tiff,NORTH EAST DRY
AN0UX52CDY_chipid395.tiff,NORTH EAST DRY
GBGJDTRBKS_chipid32.tiff,HILL
55D4ZJC092_chipid1745.tiff,NORTHERN DRY
2JVKWAV02M_chipid198.tiff,NORTH EAST DRY
6MPOZ5O3JF_chipid4595.tiff,HILL
MEVF644T2M_chipid4181.tiff,HILL
SWE12R4D5I_chipid2069.tiff,HILL
I5X16NO5XB_chipid3899.tiff,WESTERN TRANSITION
ETU9551UYO_chipid536.tiff,SOUTHERN DRY
RD7S4I19U1_chipid100.tiff,NORTH EAST DRY
LQAY08EMJW_chipid5065.tiff,HILL
5L26WTGLSI_chipid518.tiff,SOUTHERN DRY
WCW4X8IMDI_chipid171.tiff,NORTHERN DRY
OFQ0TN92KI_chipid927.tiff,SOUTHERN DRY
GIDSSNBXYX_chipid355.tiff,HILL
DH8B2SYYK6_chipid214.tiff,NORTH EAST DRY
5OP79YHSPD_chipid737.tiff,WESTERN TRANSITION
INFBJI907D_chipid1315.tiff,COASTAL
9O48T6BP0V_chipid1388.tiff,HILL
2TVZFHSBW4_chipid1396.tiff,HILL
9RFAF4Z98B_chipid1736.tiff,SOUTHERN DRY
8LFUCCBFBG_chipid2533.tiff,WESTERN TRANSITION
AO5KNR5I28_chipid489.tiff,NORTH EAST DRY
Y8A1U29BRU_chipid557.tiff,SOUTHERN DRY
LTC37WDEQB_chipid27.tiff,COASTAL
78UEKK7TBF_chipid524.tiff,SOUTHERN DRY
QHR89C65EB_chipid1054.tiff,NORTHERN DRY
1LCISV7PP5_chipid976.tiff,SOUTHERN DRY
8IL8OAR70M_chipid3893.tiff,WESTERN TRANSITION
QF3H6UEO6K_chipid283.tiff,SOUTHERN DRY
877Y1THBON_chipid15.tiff,COASTAL
S8BY1IOAI6_chipid801.tiff,COASTAL
VRJE3CDI6U_chipid1899.tiff,SOUTHERN DRY
YT7TC5T2EI_chipid4680.tiff,HILL
XQOGX5UJ4W_chipid497.tiff,COASTAL
2BIQB2X8PH_chipid1216.tiff,COASTAL
SLLOLU9DMU_chipid31.tiff,HILL
8NJFOY0Z84_chipid380.tiff,NORTH EAST DRY
1J7RRAVF3L_chipid4716.tiff,HILL
2A8KFHDFIM_chipid10.tiff,HILL
J3R78OYQM6_chipid182.tiff,NORTHERN DRY
72Y8KT0935_chipid3070.tiff,HILL
J2FJY3CMFK_chipid1768.tiff,NORTHERN DRY
W4SXJOFYV5_chipid142.tiff,NORTH EAST DRY
088Q7QFC2P_chipid1049.tiff,NORTHERN DRY
LWL6F9OQ6B_chipid3051.tiff,HILL
1NUCBTC0DO_chipid3102.tiff,HILL
ZSR4Y2OJCT_chipid1040.tiff,NORTHERN DRY
N477GKDCMC_chipid1220.tiff,COASTAL
ZXRA6PQ59K_chipid126.tiff,HILL
XQCZ8NM2FL_chipid418.tiff,WESTERN TRANSITION
VW008O9O8Y_chipid152.tiff,NORTHERN DRY
ZDPFYL3ULM_chipid1758.tiff,NORTHERN DRY
XZWKVEYIY3_chipid458.tiff,WESTERN TRANSITION
T1RAAZQW9K_chipid4567.tiff,HILL
LWU60V1U9S_chipid86.tiff,COASTAL
07FON3SLGU_chipid206.tiff,NORTH EAST DRY
DA164Q5UJF_chipid324.tiff,NORTH EAST DRY
3YUTN1952W_chipid1906.tiff,SOUTHERN DRY
R3X4C8YAWI_chipid487.tiff,NORTH EAST DRY
8KXWGDV3VF_chipid2217.tiff,SOUTHERN DRY
295PX9XVS6_chipid25.tiff,COASTAL
M6JXNUQIZ6_chipid2541.tiff,WESTERN TRANSITION
IIT07LMTH5_chipid112.tiff,NORTH EAST DRY
PLP0GY703G_chipid426.tiff,NORTH EAST DRY
TRVNBSRPAI_chipid275.tiff,NORTH EAST DRY
2PNI0F2OQ6_chipid1309.tiff,COASTAL
6CKRX9UNZC_chipid3056.tiff,HILL
V8RAMSJK4R_chipid4205.tiff,HILL
U1PVGCQPVQ_chipid567.tiff,COASTAL
3E26BTRAAA_chipid1480.tiff,HILL
W224GSL753_chipid156.tiff,NORTHERN DRY
XK5VNC64L1_chipid724.tiff,WESTERN TRANSITION
0E54JM8LCF_chipid73.tiff,NORTH EAST DRY
OYABEF1AVU_chipid1356.tiff,COASTAL
5C6IRSJYJ5_chipid257.tiff,SOUTHERN DRY
O8QGUV308U_chipid1738.tiff,NORTHERN DRY
BQPLZ1JIS5_chipid1848.tiff,WESTERN TRANSITION
XGVUUTNPF2_chipid15.tiff,NORTH EAST DRY
FM7UHRR97J_chipid2740.tiff,WESTERN TRANSITION
GJRJ2RT3RI_chipid880.tiff,COASTAL
FOC5TKKUOV_chipid2206.tiff,SOUTHERN DRY
TFP2LNBRXI_chipid463.tiff,NORTH EAST DRY
B7VN6ILHD0_chipid250.tiff,NORTH EAST DRY
1UABF9U7H9_chipid339.tiff,COASTAL
FK7S2QW1RF_chipid481.tiff,NORTH EAST DRY
ZIYT7JSB5X_chipid662.tiff,WESTERN TRANSITION
YV6KLITSD7_chipid86.tiff,HILL
HQSNSX8YFI_chipid3829.tiff,HILL
2DYC6K0JO0_chipid1.tiff,COASTAL
QNU08FB6KH_chipid512.tiff,NORTH EAST DRY
CZFGT6VQVC_chipid3017.tiff,HILL
ZP0FW0VRL7_chipid421.tiff,NORTH EAST DRY
XSVLB75GVP_chipid2744.tiff,WESTERN TRANSITION
31Q50ZC765_chipid1678.tiff,SOUTHERN DRY
SOSD2UO11Q_chipid3016.tiff,HILL
SG4VC65S0D_chipid747.tiff,WESTERN TRANSITION
ZTCB47FTPM_chipid3046.tiff,HILL
SMVHMZCNU3_chipid65.tiff,COASTAL
UAUSUI9XE0_chipid2159.tiff,COASTAL
NQXKPBNXED_chipid3848.tiff,HILL
Q53IDVHK8Q_chipid1432.tiff,NORTHERN DRY
LKQXFOB3JA_chipid2722.tiff,WESTERN TRANSITION
EO1JWL2NPN_chipid932.tiff,SOUTHERN DRY
GIY37HZ8AN_chipid1048.tiff,NORTHERN DRY
SUR8UQ8BE2_chipid1468.tiff,HILL
F93FSGILHE_chipid409.tiff,WESTERN TRANSITION
F0KVR9SYH8_chipid174.tiff,NORTH EAST DRY
O19WRESFIA_chipid4.tiff,HILL
GUW782SEWG_chipid2731.tiff,WESTERN TRANSITION
B5O955U2UK_chipid3059.tiff,HILL
8R2XAPA2DN_chipid633.tiff,WESTERN TRANSITION
86IKZWM430_chipid2546.tiff,WESTERN TRANSITION
Q2545BM9IA_chipid598.tiff,COASTAL
GSNNFBIIBV_chipid2076.tiff,HILL
P22YFMGR24_chipid3910.tiff,WESTERN TRANSITION
R3TYYHTAI4_chipid718.tiff,WESTERN TRANSITION
PKE6SNVDIV_chipid4238.tiff,HILL
GDZY9CRGOA_chipid4213.tiff,HILL
Y8UJS6C6PW_chipid2535.tiff,WESTERN TRANSITION
RVCHFNGKQG_chipid4572.tiff,HILL
95IW4BTAGT_chipid425.tiff,WESTERN TRANSITION
0L05PZH2RM_chipid247.tiff,NORTH EAST DRY
2F6J5FXNC2_chipid321.tiff,NORTH EAST DRY
0PD701WAGI_chipid1036.tiff,NORTHERN DRY
5HX47DFEPV_chipid40.tiff,COASTAL
HGM6LCY98S_chipid1215.tiff,COASTAL
1Y3J0SLB10_chipid1426.tiff,NORTHERN DRY
MLDP3SC958_chipid3917.tiff,WESTERN TRANSITION
EU3HFCGOVU_chipid2720.tiff,WESTERN TRANSITION
36AC8KW2KK_chipid2028.tiff,COASTAL
PDE646L42V_chipid2764.tiff,WESTERN TRANSITION
TGE5ALY91O_chipid2677.tiff,WESTERN TRANSITION
VTM0RUIYE4_chipid2559.tiff,WESTERN TRANSITION
XU8Z2FC73W_chipid1218.tiff,COASTAL
3AYY3NWBS3_chipid218.tiff,NORTH EAST DRY
AWVVGXDNAL_chipid3083.tiff,HILL
KQ9F2HHM51_chipid2739.tiff,WESTERN TRANSITION
XR8U1O6BIJ_chipid4599.tiff,HILL
HWVPE1SW0G_chipid3914.tiff,WESTERN TRANSITION
RT1M6SKYMB_chipid1428.tiff,NORTHERN DRY
JL05P3GAP8_chipid71.tiff,NORTH EAST DRY
3WA6I2BTK9_chipid3812.tiff,HILL
FQKUYG5VLG_chipid311.tiff,COASTAL
PDO9TXZPUJ_chipid1881.tiff,WESTERN TRANSITION
IR4YEYOLQ1_chipid3115.tiff,HILL
RTF1ILHMJO_chipid691.tiff,WESTERN TRANSITION
4I7TK4VDMA_chipid1779.tiff,NORTHERN DRY
37DLWEFE2T_chipid1865.tiff,WESTERN TRANSITION
4NCP8HA7XY_chipid4717.tiff,HILL
96TB6TQ2FI_chipid263.tiff,SOUTHERN DRY
V09JEV9ZPM_chipid948.tiff,SOUTHERN DRY
5G47RIJX5C_chipid3900.tiff,WESTERN TRANSITION
MKKX1Y1PV2_chipid988.tiff,SOUTHERN DRY
JR4HFEE5EI_chipid1841.tiff,WESTERN TRANSITION
JADTXPJPG3_chipid1200.tiff,COASTAL
YHKNVW5YQY_chipid2729.tiff,WESTERN TRANSITION
NSVWPS5N59_chipid910.tiff,COASTAL
ZX2NK3U7KX_chipid88.tiff,COASTAL
50ZV4EXRW2_chipid583.tiff,COASTAL
7T3HSDR55T_chipid1889.tiff,WESTERN TRANSITION
469GPOJ6ID_chipid628.tiff,WESTERN TRANSITION
MFR5TRR9DU_chipid2049.tiff,HILL
TJDZVB6I4M_chipid3.tiff,NORTH EAST DRY
SLGON46JA9_chipid2706.tiff,WESTERN TRANSITION
6ZRFXTZRYY_chipid1229.tiff,COASTAL
29WETBH4O0_chipid4552.tiff,HILL
1121MTRFCJ_chipid268.tiff,NORTH EAST DRY
XIXLIPA28D_chipid664.tiff,WESTERN TRANSITION
M6L06CB1WM_chipid1477.tiff,HILL
NW4CHGZOH2_chipid2087.tiff,HILL
YA6ZOQ467I_chipid1017.tiff,SOUTHERN DRY
TGENXPUJVL_chipid3929.tiff,WESTERN TRANSITION
K2N2WEIXYY_chipid1313.tiff,COASTAL
VDCQM8X6HF_chipid2697.tiff,WESTERN TRANSITION
U4Q2GZD0O8_chipid184.tiff,NORTH EAST DRY
W4FX6Y4GI0_chipid1359.tiff,COASTAL
FQGOQKD3XE_chipid1858.tiff,WESTERN TRANSITION
GS6OMR3ELX_chipid56.tiff,NORTH EAST DRY
74CJ39RJMM_chipid261.tiff,SOUTHERN DRY
B0TS53JR8S_chipid3020.tiff,HILL
ZWB3DCUYPQ_chipid168.tiff,NORTHERN DRY
ILTPQUI0T7_chipid1772.tiff,NORTHERN DRY
AFVKRPEO7D_chipid3101.tiff,HILL
9EYB45PNK3_chipid1876.tiff,WESTERN TRANSITION
RSWVYPCIM8_chipid3886.tiff,WESTERN TRANSITION
7RJN8VNWJH_chipid362.tiff,NORTH EAST DRY
6FQXT8VMY5_chipid1751.tiff,NORTHERN DRY
0XCQBU0MSY_chipid477.tiff,COASTAL
E02S7FQ4ML_chipid1849.tiff,WESTERN TRANSITION
88LEIY7PY6_chipid3919.tiff,WESTERN TRANSITION
O5FNU3MF3L_chipid1376.tiff,HILL
4XDDVWI7B2_chipid98.tiff,HILL
K2TX6HCEML_chipid975.tiff,SOUTHERN DRY
FNRZT21VU9_chipid480.tiff,NORTH EAST DRY
MW9ACGGF6R_chipid1091.tiff,SOUTHERN DRY
YRZIQGNKQA_chipid908.tiff,COASTAL
UN3BU78I75_chipid2081.tiff,HILL
8R648RTNLB_chipid185.tiff,NORTH EAST DRY
BSSXZIIRNF_chipid1208.tiff,COASTAL
DNL0JANX8V_chipid453.tiff,NORTH EAST DRY
UH3ANJW1DK_chipid1729.tiff,SOUTHERN DRY
I87OD0C3HQ_chipid21.tiff,COASTAL
G1DSD72W74_chipid2042.tiff,HILL
GT51TTX2Z5_chipid451.tiff,WESTERN TRANSITION
64L7EBSHQI_chipid2996.tiff,HILL
8M5B8PKPHY_chipid290.tiff,NORTH EAST DRY
R48YBMJ1T2_chipid116.tiff,HILL
88IJGT4P84_chipid1757.tiff,NORTHERN DRY
7YIS04SY9Q_chipid646.tiff,WESTERN TRANSITION
EUHL6RBKZV_chipid1192.tiff,COASTAL
C2XJUIPYSK_chipid175.tiff,NORTHERN DRY
M1CDGHJSCA_chipid91.tiff,HILL
XCBN3R0I5B_chipid1922.tiff,SOUTHERN DRY
2LBQZO9FCN_chipid904.tiff,COASTAL
FTGPEF8SXO_chipid442.tiff,WESTERN TRANSITION
60ZRVJP9L2_chipid444.tiff,NORTH EAST DRY
W5N5CTBGG8_chipid4581.tiff,HILL
1CW76SWG8I_chipid2225.tiff,SOUTHERN DRY
ABJFV3LZ7O_chipid849.tiff,SOUTHERN DRY
4XH3RR24MF_chipid449.tiff,NORTH EAST DRY
DHH6USDMF5_chipid4596.tiff,HILL
7K5UQ9KC14_chipid164.tiff,NORTH EAST DRY
V8456NA197_chipid1372.tiff,HILL
HZVF4Y71T8_chipid858.tiff,SOUTHERN DRY
CNZHWO60I2_chipid2684.tiff,WESTERN TRANSITION
7ELGLOKEED_chipid1420.tiff,NORTHERN DRY
XKS0DUEZUY_chipid340.tiff,NORTH EAST DRY
MOVGXKSUEE_chipid3833.tiff,HILL
LLO3VQM7V9_chipid425.tiff,NORTH EAST DRY
X2N809PGGM_chipid255.tiff,NORTH EAST DRY
